Date ,Daily Mean Cloud Quantity (%),Daily Mean Relative Humidity (%),Daily Mean Temperature (°C),Daily Range of Temperature (°C),Daily Mean Wind Speed (km/h),Daily Total Rainfall (mm),Typhoon (Y/N)
10/27/2010,42,60,20,5.3,14.8,0,No
10/28/2010,4,52,18.7,7,14.5,0,No
10/29/2010,14,51,19.1,6.3,12.4,0,No
10/30/2010,7,47,19.3,6.7,13.2,0,No
10/31/2010,4,55,20,7.3,10.6,0,No
11/1/2010,19,67,21.1,5.8,13.8,0,No
11/2/2010,27,65,21.5,6.2,16.5,0,No
11/3/2010,66,65,21.2,5.3,13.3,0,No
11/4/2010,91,74,20,4.7,14,3.2,No
11/5/2010,98,97,17.5,1.5,7.5,24.3,No
11/6/2010,91,95,18.8,3.2,5.2,14.7,No
11/7/2010,49,77,22.1,6.1,3.4,0,No
11/8/2010,24,66,22.5,6.3,6.9,0,No
11/9/2010,16,61,21.4,4.9,12.5,0,No
11/10/2010,56,71,21,4.7,14.9,0,No
11/11/2010,45,61,21.3,7,11.4,0,No
11/12/2010,21,68,21.7,5.1,17.2,0,No
11/13/2010,62,73,22.4,4.8,20.4,0,No
11/14/2010,84,78,22.8,3.9,19.7,Trace,No
11/15/2010,81,77,23.4,4.8,17.1,Trace,No
11/16/2010,58,74,21.8,3.8,13.7,Trace,No
11/17/2010,33,74,21,5.1,10.4,0,No
11/18/2010,79,77,21.6,4,9.8,0,No
11/19/2010,51,75,21.7,4.8,5.7,0,No
11/20/2010,51,77,21,3.7,11.2,0,No
11/21/2010,38,81,21.4,4.3,11.7,0,No
11/22/2010,51,73,22.5,5.1,6,0,No
11/23/2010,68,75,21.4,3.8,12.1,Trace,No
11/24/2010,64,75,20.9,4.6,15.5,0,No
11/25/2010,18,65,20.2,5,10.5,0,No
11/26/2010,23,68,19.8,4.4,13.6,0,No
11/27/2010,47,73,20.1,3.8,19,0,No
11/28/2010,34,75,20.8,3.9,17.9,0,No
11/29/2010,50,81,20.9,4.5,12.9,0,No
11/30/2010,37,76,21.7,4.3,4.4,0,No
12/1/2010,27,74,20.9,5,7.7,0,No
12/2/2010,12,71,21.6,5.3,5.6,0,No
12/3/2010,5,61,20.9,5.2,13.3,0,No
12/4/2010,68,62,20.4,3.2,20,0,No
12/5/2010,29,70,21.6,5.7,9.5,0,No
12/6/2010,29,65,23.5,5.6,6.5,0,No
12/7/2010,49,50,19.3,5.3,14.1,0,No
12/8/2010,49,34,17,5.8,10.8,0,No
12/9/2010,47,52,17.5,4.8,13.7,0,No
12/10/2010,86,72,19.5,4.1,19.3,0,No
12/11/2010,88,70,20.2,1.7,20.8,0,No
12/12/2010,88,84,20,1.9,20.8,Trace,No
12/13/2010,76,90,21.9,3,9.8,Trace,No
12/14/2010,85,86,21.8,4.6,12,Trace,No
12/15/2010,91,91,17.5,8.8,22.2,12.9,No
12/16/2010,75,72,8.8,3.7,14,5.3,No
12/17/2010,11,41,10.4,8.8,7.9,0,No
12/18/2010,45,64,14.3,6.4,10,0,No
12/19/2010,65,74,18.4,5,10,0,No
12/20/2010,78,68,20.1,4.9,4.3,0,No
12/21/2010,59,71,20.5,4.4,5.4,0,No
12/22/2010,10,64,19.3,5,10.3,0,No
12/23/2010,18,71,18.1,5.1,14.8,0,No
12/24/2010,61,77,18.7,2.8,20.3,0,No
12/25/2010,83,78,16.2,7.1,19.2,Trace,No
12/26/2010,31,47,12.4,5.7,14.5,0.2,No
12/27/2010,4,56,13.3,6.7,5.8,0,No
12/28/2010,2,55,15.4,7.4,4.4,0,No
12/29/2010,22,74,17.1,5.9,10.9,0,No
12/30/2010,11,55,17.8,5.4,9.4,0,No
12/31/2010,1,40,15.5,5.5,8.7,0,No
1/1/2011,14,57,14.9,4.5,19,0,No
1/2/2011,83,65,15.1,2.2,23.9,0,No
1/3/2011,91,72,14,2.9,9.9,Trace,No
1/4/2011,95,81,13.4,2.5,14.1,1.2,No
1/5/2011,91,77,15.7,4,12.6,0,No
1/6/2011,73,69,14.2,5.1,12.9,Trace,No
1/7/2011,70,63,10.9,4.1,11,0,No
1/8/2011,36,65,12.8,6.1,7.3,0,No
1/9/2011,25,56,14.5,5.6,10,0,No
1/10/2011,41,55,13.1,5,9.4,0,No
1/11/2011,85,61,11.2,4.4,11.8,Trace,No
1/12/2011,88,88,8.8,3.2,9.7,4.2,No
1/13/2011,73,77,12.9,5.3,10.8,Trace,No
1/14/2011,65,70,16.3,5.7,8,0,No
1/15/2011,36,58,13.7,6.5,15,0,No
1/16/2011,54,58,11.2,4.2,14.3,0,No
1/17/2011,41,63,11.8,5.7,15.5,0,No
1/18/2011,59,72,14.3,4.7,16.3,0,No
1/19/2011,70,79,15.3,5.1,15.6,0,No
1/20/2011,86,70,16.1,4.2,8.8,0,No
1/21/2011,27,61,13.7,6.4,10.6,0,No
1/22/2011,77,70,13.2,2.7,9.7,0,No
1/23/2011,53,69,15,4.2,6.3,0,No
1/24/2011,81,64,14.1,4.1,9.2,0,No
1/25/2011,58,71,14.3,4.7,13,0,No
1/26/2011,29,75,15,6.6,8.8,0,No
1/27/2011,77,77,15.9,4.9,12.8,0,No
1/28/2011,77,68,15.1,4.1,10,0,No
1/29/2011,66,51,12.9,4.9,10.8,0,No
1/30/2011,78,52,12.2,6.3,9.2,0,No
1/31/2011,40,61,13.1,5.6,14.2,Trace,No
2/1/2011,58,70,14,5.1,10.2,0,No
2/2/2011,31,64,14.8,6.3,9.2,0,No
2/3/2011,32,75,15.3,5.4,14.2,0,No
2/4/2011,4,75,16.3,7.4,8,0,No
2/5/2011,6,69,17.1,7.1,11.7,0,No
2/6/2011,27,61,17.8,7,12.5,0,No
2/7/2011,60,65,18.7,5.3,14.6,0,No
2/8/2011,50,77,19.6,6.7,12.2,0,No
2/9/2011,67,83,19.8,7,12.1,0,No
2/10/2011,44,79,17.9,5.3,18,0,No
2/11/2011,85,78,16.5,3.4,12.1,Trace,No
2/12/2011,87,71,14.3,2.3,19.1,0,No
2/13/2011,89,87,12.5,3.8,13.2,17,No
2/14/2011,90,74,10.6,3.4,11.2,0.6,No
2/15/2011,89,85,11.3,1.1,23.5,3.2,No
2/16/2011,93,93,13.2,3.3,18.3,Trace,No
2/17/2011,100,93,15.2,4,12.3,Trace,No
2/18/2011,95,90,14.7,2,12.7,Trace,No
2/19/2011,100,91,13.1,1.7,10.4,2,No
2/20/2011,91,81,13.8,3.4,5.3,0.9,No
2/21/2011,88,84,14.9,3,16,Trace,No
2/22/2011,82,64,15.4,3.4,21.4,0,No
2/23/2011,60,69,17.4,5.3,12.6,0,No
2/24/2011,63,79,18.8,6.6,7.9,0,No
2/25/2011,67,81,18.9,5.4,17.6,0,No
2/26/2011,78,75,18.6,6.1,18.2,0,No
2/27/2011,54,80,20.4,6.2,10.8,Trace,No
2/28/2011,23,73,21.6,9.6,6.4,0,No
3/1/2011,72,81,21.2,5.8,11.2,Trace,No
3/2/2011,77,75,18.3,4,13.3,Trace,No
3/3/2011,64,76,18.1,6.6,17.4,0.1,No
3/4/2011,76,69,16.9,5.1,19.2,0,No
3/5/2011,82,71,16.7,2.9,21.1,0,No
3/6/2011,87,79,19.1,5.1,16.5,0.1,No
3/7/2011,66,72,19.8,8.1,11.3,0.5,No
3/8/2011,87,75,15.5,4.8,16.6,2.3,No
3/9/2011,88,66,15.7,4.9,18.8,2.4,No
3/10/2011,88,66,16.9,4,14.8,0.1,No
3/11/2011,87,74,17.5,4.7,14,0,No
3/12/2011,51,78,19.1,6.3,13.7,0,No
3/13/2011,38,80,20.7,8.1,9,0,No
3/14/2011,48,79,22.4,6.7,5.5,0,No
3/15/2011,66,78,19,7.6,9.7,Trace,No
3/16/2011,85,50,15.9,7.1,13.5,Trace,No
3/17/2011,91,53,16.2,3.6,17.7,0.7,No
3/18/2011,92,78,15.4,2.4,20.5,2.2,No
3/19/2011,99,96,16.7,3,16.7,11.1,No
3/20/2011,94,96,20,4.6,10.1,Trace,No
3/21/2011,60,90,22.9,6.9,12.2,0,No
3/22/2011,79,80,19.7,7.2,8.3,Trace,No
3/23/2011,88,71,16,3.9,12.2,0,No
3/24/2011,86,69,16.8,4.8,9.4,Trace,No
3/25/2011,84,62,17.4,7,12.3,0,No
3/26/2011,84,61,17.8,5.5,16.5,0,No
3/27/2011,86,70,15,3.3,9,0.8,No
3/28/2011,84,58,16.9,6.9,13,Trace,No
3/29/2011,84,50,18,5.6,10.4,0,No
3/30/2011,88,51,18.1,4.3,17.4,0.2,No
3/31/2011,74,50,18.9,6,17.1,Trace,No
4/1/2011,21,70,20.5,9.1,15.2,0,No
4/2/2011,20,72,22,8.4,9.8,0,No
4/3/2011,41,77,22.2,7.3,4.4,Trace,No
4/4/2011,92,83,19.7,3.5,13.1,Trace,No
4/5/2011,90,74,18.9,2.8,20.8,Trace,No
4/6/2011,65,66,19.6,6.3,22.9,0,No
4/7/2011,41,77,21.8,8.1,11.9,0,No
4/8/2011,16,73,23.1,8.8,5.7,0,No
4/9/2011,60,77,22.5,6.9,15.2,Trace,No
4/10/2011,41,77,23.4,9.1,9.3,Trace,No
4/11/2011,24,77,23.8,8.5,11.7,Trace,No
4/12/2011,76,73,22,5.3,22.5,0,No
4/13/2011,64,64,23,8.3,14.8,Trace,No
4/14/2011,36,75,24.1,8.6,7.4,0,No
4/15/2011,64,77,24.4,7.4,5.5,0,No
4/16/2011,63,82,25.1,5.5,11.5,0,No
4/17/2011,92,91,24.8,5.2,9.1,26.7,No
4/18/2011,81,77,23.6,5.3,10.6,Trace,No
4/19/2011,38,64,23.6,6.2,15.8,0,No
4/20/2011,80,77,21.8,4.1,21,0,No
4/21/2011,73,81,23.1,6.1,15,Trace,No
4/22/2011,67,79,24.1,6.5,5.8,0.2,No
4/23/2011,84,85,20.9,3.5,11.3,2.3,No
4/24/2011,32,50,23.1,8.7,9.3,0,No
4/25/2011,31,65,24.1,8,5.2,0,No
4/26/2011,48,68,24.2,6.3,5.7,0,No
4/27/2011,67,77,25.9,5.7,11.2,0,No
4/28/2011,89,87,25.1,4,10.3,0.4,No
4/29/2011,95,93,23.1,1.4,13,6.3,No
4/30/2011,85,86,24.9,3.9,7,0.1,No
5/1/2011,81,86,25.9,4.3,2.8,Trace,No
5/2/2011,83,83,26.8,4.7,6.2,Trace,No
5/3/2011,83,78,27.3,4.8,5.4,Trace,No
5/4/2011,86,85,24.7,3.6,10.4,0.7,No
5/5/2011,91,90,23.6,2.3,15.2,Trace,No
5/6/2011,76,84,26.5,6.4,8.2,Trace,No
5/7/2011,78,80,27.6,5.9,9.3,Trace,No
5/8/2011,82,83,26.9,4,16.5,0,No
5/9/2011,63,83,27.3,5.2,14.5,0,No
5/10/2011,64,76,28.5,6.7,5.5,Trace,No
5/11/2011,74,79,29.3,5.5,8.9,0,No
5/12/2011,75,79,29.5,4.8,8,0.2,No
5/13/2011,85,88,26.9,4,6.9,33.5,No
5/14/2011,89,91,25,4.7,17.7,14.5,No
5/15/2011,89,92,24.4,1.5,15.5,2.9,No
5/16/2011,91,91,25.5,5.2,11.3,7.5,No
5/17/2011,86,86,23.4,2.3,10.6,0.3,No
5/18/2011,63,70,24.7,6.8,18.1,Trace,No
5/19/2011,68,79,25.8,6,16,0,No
5/20/2011,70,82,27,6,14,0,No
5/21/2011,83,89,26.1,5,9.8,42.8,No
5/22/2011,90,94,25.2,3.6,7,69.8,No
5/23/2011,91,86,24.2,3.2,9.8,9.3,No
5/24/2011,88,84,22.5,4.9,7.4,4.9,No
5/25/2011,88,83,23,3.7,5.5,0.3,No
5/26/2011,59,67,25.5,6.9,5.1,0,No
5/27/2011,56,70,26.7,5.8,4.6,0,No
5/28/2011,23,65,27.4,5.7,8.4,0,No
5/29/2011,51,79,26.9,4.1,16.5,0,No
5/30/2011,28,70,25.8,6,19.1,0,No
5/31/2011,42,67,26.7,9.2,10.6,0,No
6/1/2011,40,73,27.9,5.7,9.2,0,No
6/2/2011,63,80,28.1,5.4,8.5,0,No
6/3/2011,68,75,28.1,4.3,6.2,0,No
6/4/2011,77,79,28.8,4.5,5.7,0,No
6/5/2011,70,78,29.4,4.8,5.5,Trace,No
6/6/2011,74,77,29.5,3.1,7,Trace,No
6/7/2011,67,76,29.6,3.3,13.3,Trace,No
6/8/2011,70,78,29.7,4,9.1,Trace,No
6/9/2011,59,76,30,8.4,7.1,2.8,Yes
6/10/2011,70,74,29.6,6.3,9.9,0,Yes
6/11/2011,84,80,29,5.2,7.1,11.6,Yes
6/12/2011,88,85,27.6,4.6,6.2,28.4,No
6/13/2011,75,82,28.7,5,7.1,5.9,No
6/14/2011,80,79,29.5,3.3,6.8,2.4,No
6/15/2011,74,77,29.5,4.5,6.9,2.4,No
6/16/2011,87,94,26.6,3.5,7.3,75.2,No
6/17/2011,91,94,27.3,3.8,8.5,77.5,No
6/18/2011,66,82,29,5.4,11.4,1.2,Yes
6/19/2011,59,82,29.2,4.9,15.1,Trace,Yes
6/20/2011,39,75,29.9,5.9,10.3,0,Yes
6/21/2011,67,81,29.1,6.8,20.4,8.3,Yes
6/22/2011,89,93,26.6,3.2,30.7,41.4,Yes
6/23/2011,88,86,28,3,21.3,Trace,Yes
6/24/2011,72,84,28.4,4.2,14.9,0.6,Yes
6/25/2011,64,78,29.1,5.1,12.5,0,Yes
6/26/2011,85,81,28.8,1.5,11.7,Trace,No
6/27/2011,85,79,29.4,3.8,9,Trace,No
6/28/2011,94,93,26.4,4.3,7.6,106.6,No
6/29/2011,94,93,26.5,4.3,9,76.5,No
6/30/2011,86,88,27.5,5.6,6.6,5.3,No
7/1/2011,74,86,28.2,3.5,5.5,11.2,No
7/2/2011,53,80,29,4.2,4.9,Trace,No
7/3/2011,46,76,29.3,4.6,7.5,Trace,No
7/4/2011,33,75,29.7,5.1,9.5,0,No
7/5/2011,26,75,29.7,5,12.8,0,No
7/6/2011,39,73,29.7,4.9,13.5,0,No
7/7/2011,42,73,30,4.5,12.1,0,No
7/8/2011,59,76,30.2,4.5,13.4,0,No
7/9/2011,67,78,29.8,3.9,12.8,0,No
7/10/2011,72,77,29.8,5.3,9.5,Trace,No
7/11/2011,88,85,28.9,4,7.2,33.2,No
7/12/2011,88,89,27.6,2.3,8.7,10.9,No
7/13/2011,80,92,27.4,4,13.8,21.8,No
7/14/2011,87,91,27.1,2.8,10.9,12.4,No
7/15/2011,87,93,26.5,3.1,6.9,34.9,No
7/16/2011,88,89,26.8,3.4,19.1,60.5,No
7/17/2011,82,83,28.2,2.8,10.6,0.2,No
7/18/2011,84,85,27.9,5.3,13.8,4.3,No
7/19/2011,86,86,27.4,4.4,5.4,5.6,No
7/20/2011,89,87,27.3,2.7,8.5,15.2,No
7/21/2011,68,79,28.6,4.5,7.7,0,No
7/22/2011,64,81,29.5,6.4,6.1,4.2,No
7/23/2011,43,76,29.6,4.7,5.3,0,No
7/24/2011,30,78,29.5,4.9,10.5,0,No
7/25/2011,51,78,30.3,5.1,9.2,0,Yes
7/26/2011,48,76,29.8,5.3,11.4,0,Yes
7/27/2011,35,76,30.2,5.7,13.5,Trace,Yes
7/28/2011,49,72,30.1,6.2,15.4,Trace,Yes
7/29/2011,86,87,28.2,4.2,25,12.4,Yes
7/30/2011,78,85,28.3,5.1,16.3,Trace,Yes
7/31/2011,60,80,29.2,5.4,12.5,0,Yes
8/1/2011,39,76,29.5,6.9,7.8,0,No
8/2/2011,23,73,29.5,5.6,10.4,0,No
8/3/2011,22,73,29.5,5.4,12.7,0,No
8/4/2011,39,75,29.9,6.9,10.6,0,No
8/5/2011,55,74,30.1,5.7,7.3,0,No
8/6/2011,45,74,30.2,5.2,10.1,0,No
8/7/2011,62,75,30.9,6.4,8.1,0,No
8/8/2011,77,79,29.2,5.5,7.8,22.1,No
8/9/2011,86,86,28,5.5,7.8,9.9,No
8/10/2011,85,92,26.8,3.1,6.9,60.5,No
8/11/2011,67,83,28.7,6.2,7.6,17.9,No
8/12/2011,65,78,29.4,4.4,5,0,No
8/13/2011,53,75,29.6,5,5.9,0,No
8/14/2011,59,74,29.6,4.8,6.2,Trace,No
8/15/2011,45,76,29.7,4,6.2,0,No
8/16/2011,35,78,29.3,4.2,6.6,8.5,No
8/17/2011,42,81,28.7,3.3,7.1,10.1,No
8/18/2011,53,80,29.2,5.4,11.8,0,No
8/19/2011,61,79,29.6,5.2,10.3,0,No
8/20/2011,45,80,29.2,7.4,12,3.7,No
8/21/2011,50,80,29.5,4.4,9.9,Trace,No
8/22/2011,51,83,29,2.3,6,1.4,No
8/23/2011,55,76,29.8,4.2,6.3,0,No
8/24/2011,49,76,29.8,5.3,9.4,3.9,No
8/25/2011,69,81,28.6,4.5,5.9,13.7,No
8/26/2011,61,76,29.1,4.8,6.1,Trace,No
8/27/2011,54,75,29.2,5.4,4.8,5.2,No
8/28/2011,75,69,30.2,4,9.3,0,No
8/29/2011,75,67,30.6,6,12.2,0.2,No
8/30/2011,68,69,30.9,4.5,13.3,0,No
8/31/2011,58,64,30.6,4.7,12,0.5,No
9/1/2011,82,74,28.2,2.7,11.4,0.1,No
9/2/2011,85,78,28.8,4,8.3,0,No
9/3/2011,77,89,27.7,4.9,10.8,22.6,No
9/4/2011,64,84,28.6,4.9,6,1.8,No
9/5/2011,62,80,29.2,4.5,5.2,0,No
9/6/2011,56,78,29.3,4,9.3,0,No
9/7/2011,58,78,29.2,5,12.4,0.2,No
9/8/2011,52,79,29.5,4.3,14.3,Trace,No
9/9/2011,53,75,29.6,5,16.8,Trace,No
9/10/2011,51,78,29,5.1,19.8,2.6,No
9/11/2011,77,83,28.2,4.6,20,20.4,No
9/12/2011,81,82,28.5,6.5,19,0.6,No
9/13/2011,49,77,28.8,6.5,13.2,2.7,No
9/14/2011,46,75,29,6.7,13.8,2.7,No
9/15/2011,66,83,28.3,7.9,15.5,10.9,No
9/16/2011,63,82,28.6,5.5,15.7,1,No
9/17/2011,61,79,29.4,5.6,15.5,0.2,No
9/18/2011,72,81,28.6,2.5,18.7,0.5,No
9/19/2011,77,80,28.4,6.4,16.2,16.1,No
9/20/2011,87,76,26.1,2.7,10.5,Trace,No
9/21/2011,56,69,25.8,4.5,9.8,0,No
9/22/2011,80,68,25.8,3,11.9,Trace,No
9/23/2011,86,73,25.6,4.1,14.7,0.3,Yes
9/24/2011,88,73,25.7,3.2,16,Trace,Yes
9/25/2011,88,81,25.1,2.3,20,4.2,Yes
9/26/2011,81,78,27.3,5.7,20,0.2,Yes
9/27/2011,63,80,27.9,4.6,12.3,Trace,Yes
9/28/2011,71,72,28.7,5.1,19.4,2.5,Yes
9/29/2011,88,88,27.2,2.9,31.3,30.8,Yes
9/30/2011,79,89,27.7,1.9,20.5,2.7,Yes
10/1/2011,83,86,26.2,2.1,25.5,12.7,Yes
10/2/2011,82,84,25,3.6,12.8,3.3,Yes
10/3/2011,88,81,22.6,2.5,19.1,1.6,Yes
10/4/2011,88,76,23.8,3,20.7,Trace,Yes
10/5/2011,85,79,24.5,2.7,16,0.1,Yes
10/6/2011,88,79,25.2,4.6,16.3,0.1,No
10/7/2011,81,79,25.7,3,18.8,Trace,No
10/8/2011,68,76,26.2,4.2,17,Trace,No
10/9/2011,76,76,26.8,5.6,14.8,0,No
10/10/2011,86,80,26.4,4.6,23.6,5.3,No
10/11/2011,88,93,24.8,1.3,26.3,6.9,No
10/12/2011,90,97,24.6,1.5,17,105.8,No
10/13/2011,86,97,24.8,2.1,11.4,30.7,No
10/14/2011,83,89,25.4,2.8,7.2,3.8,No
10/15/2011,54,73,25.1,4.9,8.9,0,No
10/16/2011,30,62,25.5,6.7,8,0,No
10/17/2011,14,69,25.3,6.4,9.6,0,No
10/18/2011,23,72,24.7,4.7,15.4,0,No
10/19/2011,36,70,24.3,3.7,18.3,Trace,No
10/20/2011,27,72,24,5.9,11.4,0,No
10/21/2011,23,74,24.8,6.5,8.7,0,No
10/22/2011,42,78,25.2,4.3,15.2,0,No
10/23/2011,62,79,25,3.5,16.8,0,No
10/24/2011,25,79,25.7,5.8,8.1,0,No
10/25/2011,57,81,24.6,4.2,11.3,0.5,No
10/26/2011,79,77,23.3,3.7,14.3,0.1,No
10/27/2011,52,79,23.3,4.7,14.7,1.5,No
10/28/2011,60,72,24.3,4.2,12.8,Trace,No
10/29/2011,62,69,24.1,5.7,6.7,0,No
10/30/2011,57,75,24.3,4.7,12.8,Trace,No
10/31/2011,42,71,24.5,4,19.8,Trace,No
11/1/2011,54,71,24.6,5.4,14.2,0,No
11/2/2011,70,74,25.4,5.6,10.7,0,No
11/3/2011,80,77,26,4.9,15.1,0,No
11/4/2011,63,76,26.4,5,12.8,Trace,No
11/5/2011,61,80,26.4,4,12.8,Trace,No
11/6/2011,80,78,26.5,3.2,17.9,Trace,No
11/7/2011,82,76,25.8,3.7,19,Trace,No
11/8/2011,89,94,22.7,2.4,14.3,13.9,No
11/9/2011,94,93,19.9,3.3,12.3,44.2,No
11/10/2011,88,77,19.4,3.5,12.2,0.2,No
11/11/2011,88,71,20.3,3.9,10.3,Trace,No
11/12/2011,54,73,22,5.1,3.5,0,No
11/13/2011,45,78,23.2,5.5,6.3,0,No
11/14/2011,80,81,23.4,2.7,14.5,Trace,No
11/15/2011,55,76,23.5,4.1,18,0,No
11/16/2011,77,80,23.4,3.8,17.1,0,No
11/17/2011,83,87,23.4,1.9,17.5,18.1,No
11/18/2011,88,93,24.4,4.3,7,8.6,No
11/19/2011,77,84,24.9,2.7,6.5,1.1,No
11/20/2011,67,74,22.9,3.2,16,Trace,No
11/21/2011,84,70,21.5,1.5,24.4,Trace,No
11/22/2011,85,67,22,3.5,11,Trace,No
11/23/2011,77,60,22,3.1,9.8,Trace,No
11/24/2011,73,68,20.8,4,15.8,0,No
11/25/2011,88,72,20.5,1.7,21,0,No
11/26/2011,86,73,21.1,2.2,15.1,Trace,No
11/27/2011,11,76,21.3,5.2,11.6,0,No
11/28/2011,32,80,21.9,4.5,13.3,0,No
11/29/2011,43,78,22.7,3.4,15.5,0,No
11/30/2011,41,80,23.1,4.8,8.9,Trace,No
12/1/2011,59,68,18.7,6.9,13.6,0,No
12/2/2011,35,59,15,4.4,13.9,0,No
12/3/2011,3,54,15.1,7.6,11.1,0,No
12/4/2011,29,65,17.4,5.8,14.8,0,No
12/5/2011,88,79,18.8,2.1,18.7,1.2,No
12/6/2011,84,85,19.9,4.2,14,1.2,No
12/7/2011,83,80,22.3,4.1,8.1,0,No
12/8/2011,66,65,20.4,7.2,12.7,0,No
12/9/2011,87,59,14.6,2.9,15.8,Trace,No
12/10/2011,30,45,13.1,4.9,15.8,0,No
12/11/2011,13,44,12.9,6.7,10.7,0,No
12/12/2011,19,48,15.1,6.9,8,0,No
12/13/2011,52,58,17.1,6.6,6.9,Trace,No
12/14/2011,85,63,19.3,3.9,6.3,0,No
12/15/2011,39,60,19.2,4.7,4.8,0,No
12/16/2011,49,56,17,3.9,10.8,0,No
12/17/2011,63,65,16.1,3.4,15.1,Trace,No
12/18/2011,33,70,16.1,5,12.1,Trace,No
12/19/2011,43,73,16.7,5.2,15,0,No
12/20/2011,88,74,17.4,2,11,Trace,No
12/21/2011,79,68,19.5,4.8,5.5,0,No
12/22/2011,41,61,17.9,4.4,8.1,0,No
12/23/2011,32,63,15,5.1,9.7,0,No
12/24/2011,9,39,13,5,15.1,0,No
12/25/2011,19,45,13.3,5.6,10.5,0,No
12/26/2011,84,58,15.8,4,13.6,0,No
12/27/2011,55,76,16.5,2.9,23.7,0,No
12/28/2011,7,81,17.3,5.5,10.5,0,No
12/29/2011,37,81,17.7,4.6,17.2,0,No
12/30/2011,82,79,17.7,3.1,13.2,Trace,No
12/31/2011,68,80,16.9,5,9.8,0.4,No
1/1/2012,44,76,17.2,4.6,9,0,No
1/2/2012,61,76,16.6,2.8,16.5,0,No
1/3/2012,77,74,17,4.1,16.3,0,No
1/4/2012,83,67,13.5,4.2,10.5,Trace,No
1/5/2012,90,79,11,1.7,11.8,0.8,No
1/6/2012,88,82,13.2,4.9,5.4,0.5,No
1/7/2012,88,81,14.2,2.1,8.6,0,No
1/8/2012,72,76,15.6,4.1,8.5,0,No
1/9/2012,67,75,15.8,5.5,6.3,0,No
1/10/2012,62,77,15.9,4.5,5.3,0,No
1/11/2012,85,74,16,3.4,9.7,0.4,No
1/12/2012,89,79,15.3,3.2,12.7,0.9,No
1/13/2012,88,87,15.9,2.4,11,2.3,No
1/14/2012,88,90,17.5,2.9,13.3,0.6,No
1/15/2012,95,98,17.2,2.2,7.8,19.1,No
1/16/2012,84,89,15.7,2.1,8.5,8.7,No
1/17/2012,58,78,16.5,3.5,15,0,No
1/18/2012,71,83,17.7,4.1,17.1,0,No
1/19/2012,65,87,19.4,4.7,9.7,0,No
1/20/2012,86,86,17.4,2.8,20,0,No
1/21/2012,88,87,16.2,1,21.1,Trace,No
1/22/2012,96,84,13.4,5.7,12.1,Trace,No
1/23/2012,96,84,10.5,2.4,10.8,1.3,No
1/24/2012,99,90,10.9,3.3,13.6,4.5,No
1/25/2012,89,88,8.7,2.8,8.2,2.2,No
1/26/2012,94,90,11.2,4.4,19.7,0.8,No
1/27/2012,97,91,14.7,2.5,16.4,0,No
1/28/2012,44,86,16.7,5.2,12.6,0,No
1/29/2012,81,87,15.1,2.7,9,0,No
1/30/2012,70,71,15.7,4,5.8,0,No
1/31/2012,47,67,15.1,4.2,7.7,0,No
2/1/2012,45,77,15.6,4.7,13.4,0,No
2/2/2012,82,79,16,3.6,15.5,Trace,No
2/3/2012,88,79,14.5,2.2,11.8,Trace,No
2/4/2012,83,83,15.3,3.4,13.6,Trace,No
2/5/2012,78,83,17.4,3.5,13.2,0.1,No
2/6/2012,88,92,18.5,2.6,10.8,0.4,No
2/7/2012,78,81,16.7,9.3,10.6,3.1,No
2/8/2012,88,82,12.3,2.8,12,0.7,No
2/9/2012,90,81,12.7,2,22.1,Trace,No
2/10/2012,88,88,14.8,3.9,11.9,Trace,No
2/11/2012,88,82,14,4.8,9.5,0,No
2/12/2012,80,82,16.2,5.7,13.1,Trace,No
2/13/2012,86,81,19.1,6.3,12,Trace,No
2/14/2012,90,89,19.4,3.4,11,0.3,No
2/15/2012,89,94,18.8,4.6,14.6,Trace,No
2/16/2012,88,89,16.1,2.5,13.9,Trace,No
2/17/2012,85,72,14.9,3.8,9.3,Trace,No
2/18/2012,77,72,13.7,4.7,13.2,0,No
2/19/2012,59,71,14.3,5.6,16.9,0,No
2/20/2012,81,76,15,3.8,17.5,0,No
2/21/2012,88,84,17.3,3.4,18.8,1.7,No
2/22/2012,89,95,18.2,2.1,15.2,1.3,No
2/23/2012,91,99,19.9,2.5,10.6,2.9,No
2/24/2012,84,97,17.8,5.1,17.2,0.5,No
2/25/2012,88,96,16.1,2.3,16.3,Trace,No
2/26/2012,94,84,13.6,2.7,10,Trace,No
2/27/2012,88,85,12.1,1.9,13.8,Trace,No
2/28/2012,88,92,13,5.5,11.2,18,No
2/29/2012,89,89,14.7,2,26.8,0.5,No
3/1/2012,94,96,16.7,3.3,13,Trace,No
3/2/2012,77,92,20.9,6.2,10.9,0,No
3/3/2012,91,95,17.7,4.1,20.8,0.2,No
3/4/2012,89,96,17.9,3.2,18.3,0.5,No
3/5/2012,88,94,21.4,7,10.5,Trace,No
3/6/2012,86,89,23.8,5.5,9.5,0.3,No
3/7/2012,88,94,18.7,4.6,23.1,Trace,No
3/8/2012,90,95,16.9,1.3,23.4,3.3,No
3/9/2012,98,92,15.6,3.2,11.5,0.2,No
3/10/2012,96,79,13.9,2.9,9.5,Trace,No
3/11/2012,95,94,12.6,2.7,6.8,8.4,No
3/12/2012,96,96,12.6,2.1,12.3,6.6,No
3/13/2012,99,93,14.2,2.8,8.5,1.7,No
3/14/2012,88,87,16.1,3.3,18.1,Trace,No
